# ATA002_iter1-Revision.csv | TFG HIDS - Fase 3 A2.1 (R-09/R-13) | ata=ATA002 iter=1 | modo=ataque | alerta=Dataset/Ataques/Resultados/Wazuh/linux/CSV/ATA002_iter1-Detalle.csv sha256=6394a752ae0a600f2d689054b95618c3d3e704e30d5ff884fc3c6380cf328061 | catalogo=Dataset/Legitimo/ruleids_legitimos.csv sha256=388dce2f0a3c51e8dcb5583a393a25d4b9483e35881701817bc1d3bd41561be8 | esperado=Dataset/Ataques/Comandos\T1485-Data_Destruction\ATA002_esperado.csv sha256=9739db1f998d17fd1c32e33996904266892f3a7eb804de7400b992323ee336f8 | conteos: filas=1014 deteccion=4 auto_ruido=606 ruido_conocido=276 dudosa=128 | columnas: ata_id,iter,timestamp_utc,agent_name,rule_id,rule_level,rule_groups,rs_origen,rule_description,categoria,motivo,atribucion,revision,veredicto_humano,evidencia
ata_id,iter,timestamp_utc,agent_name,rule_id,rule_level,rule_groups,rs_origen,rule_description,categoria,motivo,atribucion,revision,veredicto_humano,evidencia,veredicto,nota,revisor,fecha
ATA002,1,2026-09-25T20:31:17.099Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/user/1000/systemd/units/invocation:dbus.socket.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.294Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.419Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.435Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/11.ref.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.437Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.439Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.445Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/11.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.445Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.452Z,victima-linux,80780,3,audit|audit_watch_write,RS2,Audit: Watch - Write access.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.457Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.459Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.461Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.468Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.469Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.615Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.628Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/13.ref.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.630Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.632Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.640Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/13.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.640Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.647Z,victima-linux,80780,3,audit|audit_watch_write,RS2,Audit: Watch - Write access.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.652Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.655Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.657Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.665Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.665Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:17.798Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:18.144Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:18.144Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/14.ref.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:18.152Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/14.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:18.152Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:18.152Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:18.161Z,victima-linux,80780,3,audit|audit_watch_write,RS2,Audit: Watch - Write access.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:18.169Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:18.169Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:18.176Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:18.176Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:18.177Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:18.333Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:18.377Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:18.377Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/15.ref.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:18.385Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/15.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:18.385Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:18.385Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:27.990Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:27.992Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/user/1000/systemd/units/invocation:dbus.socket.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.005Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/user/1000/systemd/units/invocation:gpg-agent-ssh.socket.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.007Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: init.scope.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.010Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: app-xdg\x2duser\x2ddirs@autostart.service.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.012Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: app-xdg\x2duser\x2ddirs@autostart.service.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.019Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: app-snap\x2duserd\x2dautostart@autostart.service.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.019Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: app-snap\x2duserd\x2dautostart@autostart.service.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
